dataset,n_classes,n_features,n_samples,classifier,mc,test_fold,acc,exec_time
dataset2,2,4,700,RandomForest,5,4,0.9571428571428572,0.5384624004364014
dataset2,2,4,700,RandomForest,5,5,0.9428571428571428,0.5296013355255127
dataset2,2,4,700,RandomForest,5,6,0.9857142857142858,0.4002704620361328
dataset2,2,4,700,RandomForest,5,7,0.9714285714285714,0.45255565643310547
dataset2,2,4,700,RandomForest,5,8,0.9142857142857143,0.38025689125061035
dataset2,2,4,700,RandomForest,5,9,0.9857142857142858,0.4526631832122803
dataset2,2,4,700,RandomForest,6,0,1.0,0.3974747657775879
dataset2,2,4,700,RandomForest,6,1,0.9857142857142858,0.5479528903961182
dataset2,2,4,700,RandomForest,6,2,0.9857142857142858,0.4254617691040039
dataset2,2,4,700,RandomForest,6,3,0.9428571428571428,0.40514206886291504
dataset2,2,4,700,RandomForest,6,4,0.9714285714285714,0.4199528694152832
dataset2,2,4,700,RandomForest,6,5,0.9857142857142858,0.36235857009887695
dataset2,2,4,700,RandomForest,6,6,0.9714285714285714,0.3570377826690674
dataset2,2,4,700,RandomForest,6,7,0.9571428571428572,0.35758376121520996
dataset2,2,4,700,RandomForest,6,8,0.9285714285714286,0.35561704635620117
dataset2,2,4,700,RandomForest,6,9,0.9714285714285714,0.40062665939331055
dataset2,2,4,700,RandomForest,7,0,1.0,0.35812973976135254
dataset2,2,4,700,RandomForest,7,1,0.9571428571428572,0.3630990982055664
dataset2,2,4,700,RandomForest,7,2,0.9571428571428572,0.3480992317199707
dataset2,2,4,700,RandomForest,7,3,0.9571428571428572,0.3672642707824707
dataset2,2,4,700,RandomForest,7,4,0.9571428571428572,0.5092518329620361
dataset2,2,4,700,RandomForest,7,5,0.9857142857142858,0.5321800708770752
dataset2,2,4,700,RandomForest,7,6,0.9571428571428572,0.5238547325134277
dataset2,2,4,700,RandomForest,7,7,1.0,0.6071527004241943
dataset2,2,4,700,RandomForest,7,8,0.9571428571428572,0.6206774711608887
dataset2,2,4,700,RandomForest,7,9,0.9857142857142858,0.66042160987854
dataset2,2,4,700,RandomForest,8,0,0.9714285714285714,0.5772216320037842
dataset2,2,4,700,RandomForest,8,1,0.9714285714285714,0.9454867839813232
dataset2,2,4,700,RandomForest,8,2,0.9714285714285714,0.741645336151123
dataset2,2,4,700,RandomForest,8,3,0.9857142857142858,1.0962862968444824
dataset2,2,4,700,RandomForest,8,4,1.0,0.42028093338012695
dataset2,2,4,700,RandomForest,8,5,0.9428571428571428,0.3483285903930664
dataset2,2,4,700,RandomForest,8,6,0.9571428571428572,0.3057436943054199
dataset2,2,4,700,RandomForest,8,7,0.9714285714285714,0.3096914291381836
dataset2,2,4,700,RandomForest,8,8,0.9714285714285714,0.5846590995788574
dataset2,2,4,700,RandomForest,8,9,0.9714285714285714,0.5351989269256592
dataset2,2,4,700,RandomForest,9,0,0.9571428571428572,0.4740309715270996
dataset2,2,4,700,RandomForest,9,1,1.0,0.3805997371673584
dataset2,2,4,700,RandomForest,9,2,0.9857142857142858,0.44552135467529297
dataset2,2,4,700,RandomForest,9,3,0.9714285714285714,0.5652308464050293
dataset2,2,4,700,RandomForest,9,4,0.9571428571428572,0.6951260566711426
dataset2,2,4,700,RandomForest,9,5,0.9857142857142858,0.5946872234344482
dataset2,2,4,700,RandomForest,9,6,0.9714285714285714,0.4889340400695801
dataset2,2,4,700,RandomForest,9,7,0.9857142857142858,0.5344107151031494
dataset2,2,4,700,RandomForest,9,8,0.9428571428571428,0.8273417949676514
dataset2,2,4,700,RandomForest,9,9,0.9714285714285714,0.5339844226837158
dataset3,2,6,700,DecisionTree,0,0,0.9857142857142858,0.00829315185546875
dataset3,2,6,700,DecisionTree,0,1,0.9571428571428572,0.00721430778503418
dataset3,2,6,700,DecisionTree,0,2,0.9428571428571428,0.0069997310638427734
dataset3,2,6,700,DecisionTree,0,3,0.9857142857142858,0.008001089096069336
dataset3,2,6,700,DecisionTree,0,4,0.9714285714285714,0.004995584487915039
dataset3,2,6,700,DecisionTree,0,5,1.0,0.0039958953857421875
dataset3,2,6,700,DecisionTree,0,6,0.9571428571428572,0.0055065155029296875
dataset3,2,6,700,DecisionTree,0,7,0.9857142857142858,0.0040318965911865234
dataset3,2,6,700,DecisionTree,0,8,0.9857142857142858,0.0075762271881103516
dataset3,2,6,700,DecisionTree,0,9,0.9714285714285714,0.004039287567138672
dataset3,2,6,700,DecisionTree,1,0,0.9857142857142858,0.0060520172119140625
dataset3,2,6,700,DecisionTree,1,1,0.9428571428571428,0.005792856216430664
dataset3,2,6,700,DecisionTree,1,2,0.9714285714285714,0.004024982452392578
dataset3,2,6,700,DecisionTree,1,3,0.9571428571428572,0.0040323734283447266
dataset3,2,6,700,DecisionTree,1,4,0.9857142857142858,0.004032135009765625
dataset3,2,6,700,DecisionTree,1,5,0.9714285714285714,0.004023313522338867
dataset3,2,6,700,DecisionTree,1,6,0.9857142857142858,0.0037720203399658203
dataset3,2,6,700,DecisionTree,1,7,0.9571428571428572,0.004024028778076172
dataset3,2,6,700,DecisionTree,1,8,0.9571428571428572,0.0040285587310791016
dataset3,2,6,700,DecisionTree,1,9,0.9857142857142858,0.0037665367126464844
dataset3,2,6,700,DecisionTree,2,0,0.9714285714285714,0.0060346126556396484
dataset3,2,6,700,DecisionTree,2,1,0.9714285714285714,0.004031658172607422
dataset3,2,6,700,DecisionTree,2,2,0.9285714285714286,0.0057830810546875
dataset3,2,6,700,DecisionTree,2,3,0.9857142857142858,0.009756803512573242
dataset3,2,6,700,DecisionTree,2,4,0.9714285714285714,0.011117935180664062
dataset3,2,6,700,DecisionTree,2,5,0.9714285714285714,0.009828329086303711
dataset3,2,6,700,DecisionTree,2,6,0.9714285714285714,0.020168542861938477
dataset3,2,6,700,DecisionTree,2,7,0.9857142857142858,0.04170584678649902
dataset3,2,6,700,DecisionTree,2,8,0.9428571428571428,0.011392354965209961
dataset3,2,6,700,DecisionTree,2,9,1.0,0.006992816925048828
dataset3,2,6,700,DecisionTree,3,0,0.9857142857142858,0.009641170501708984
dataset3,2,6,700,DecisionTree,3,1,1.0,0.004999637603759766
dataset3,2,6,700,DecisionTree,3,2,0.9857142857142858,0.009076356887817383
dataset3,2,6,700,DecisionTree,3,3,0.9857142857142858,0.006049156188964844
dataset3,2,6,700,DecisionTree,3,4,0.9571428571428572,0.0058002471923828125
dataset3,2,6,700,DecisionTree,3,5,0.9714285714285714,0.004027366638183594
dataset3,2,6,700,DecisionTree,3,6,0.9714285714285714,0.006043672561645508
dataset3,2,6,700,DecisionTree,3,7,0.9571428571428572,0.0037772655487060547
dataset3,2,6,700,DecisionTree,3,8,0.9714285714285714,0.011838197708129883
dataset3,2,6,700,DecisionTree,3,9,1.0,0.0040357112884521484
dataset3,2,6,700,DecisionTree,4,0,1.0,0.006043672561645508
dataset3,2,6,700,DecisionTree,4,1,1.0,0.0078046321868896484
dataset3,2,6,700,DecisionTree,4,2,0.9714285714285714,0.006040096282958984
dataset3,2,6,700,DecisionTree,4,3,0.9285714285714286,0.004017353057861328
dataset3,2,6,700,DecisionTree,4,4,0.9714285714285714,0.011806249618530273
dataset3,2,6,700,DecisionTree,4,5,0.9714285714285714,0.004019021987915039
dataset3,2,6,700,DecisionTree,4,6,0.9285714285714286,0.0060520172119140625
dataset3,2,6,700,DecisionTree,4,7,0.9714285714285714,0.003767251968383789
dataset3,2,6,700,DecisionTree,4,8,1.0,0.006038188934326172
dataset3,2,6,700,DecisionTree,4,9,0.9714285714285714,0.004032135009765625
dataset3,2,6,700,DecisionTree,5,0,0.9285714285714286,0.014161825180053711
dataset3,2,6,700,DecisionTree,5,1,0.9857142857142858,0.004032135009765625
dataset3,2,6,700,DecisionTree,5,2,0.9857142857142858,0.00402522087097168
dataset3,2,6,700,DecisionTree,5,3,0.9714285714285714,0.007800579071044922
dataset3,2,6,700,DecisionTree,5,4,0.9857142857142858,0.004033327102661133
dataset3,2,6,700,DecisionTree,5,5,0.9857142857142858,0.004483699798583984
dataset3,2,6,700,DecisionTree,5,6,0.9857142857142858,0.003995418548583984
dataset3,2,6,700,DecisionTree,5,7,0.9714285714285714,0.02537703514099121
dataset3,2,6,700,DecisionTree,5,8,0.9571428571428572,0.008055686950683594
dataset3,2,6,700,DecisionTree,5,9,0.9714285714285714,0.009137868881225586
dataset3,2,6,700,DecisionTree,6,0,0.9714285714285714,0.003995180130004883
dataset3,2,6,700,DecisionTree,6,1,0.9571428571428572,0.005172252655029297
dataset3,2,6,700,DecisionTree,6,2,1.0,0.0039920806884765625
dataset3,2,6,700,DecisionTree,6,3,0.9714285714285714,0.006993770599365234
dataset3,2,6,700,DecisionTree,6,4,1.0,0.004079103469848633
dataset3,2,6,700,DecisionTree,6,5,0.9571428571428572,0.004026174545288086
dataset3,2,6,700,DecisionTree,6,6,0.9714285714285714,0.004027843475341797
dataset3,2,6,700,DecisionTree,6,7,0.9857142857142858,0.005791187286376953
dataset3,2,6,700,DecisionTree,6,8,0.9571428571428572,0.00605320930480957
dataset3,2,6,700,DecisionTree,6,9,0.9428571428571428,0.01182699203491211
dataset3,2,6,700,DecisionTree,7,0,0.9571428571428572,0.004037380218505859
dataset3,2,6,700,DecisionTree,7,1,0.9714285714285714,0.003777027130126953
dataset3,2,6,700,DecisionTree,7,2,0.9714285714285714,0.006041049957275391
dataset3,2,6,700,DecisionTree,7,3,0.9714285714285714,0.0040435791015625
dataset3,2,6,700,DecisionTree,7,4,0.9571428571428572,0.004039287567138672
dataset3,2,6,700,DecisionTree,7,5,0.9714285714285714,0.008046388626098633
dataset3,2,6,700,DecisionTree,7,6,0.9857142857142858,0.005790233612060547
dataset3,2,6,700,DecisionTree,7,7,0.9714285714285714,0.006031036376953125
dataset3,2,6,700,DecisionTree,7,8,1.0,0.009811878204345703
dataset3,2,6,700,DecisionTree,7,9,0.9571428571428572,0.006040334701538086
dataset3,2,6,700,DecisionTree,8,0,1.0,0.003995180130004883
dataset3,2,6,700,DecisionTree,8,1,0.9571428571428572,0.019317626953125
dataset3,2,6,700,DecisionTree,8,2,0.9714285714285714,0.006054878234863281
dataset3,2,6,700,DecisionTree,8,3,0.9571428571428572,0.004048585891723633
dataset3,2,6,700,DecisionTree,8,4,1.0,0.012210607528686523
dataset3,2,6,700,DecisionTree,8,5,0.9857142857142858,0.009963035583496094
dataset3,2,6,700,DecisionTree,8,6,0.9857142857142858,0.0069963932037353516
dataset3,2,6,700,DecisionTree,8,7,0.9857142857142858,0.007110595703125
dataset3,2,6,700,DecisionTree,8,8,0.9857142857142858,0.004025936126708984
dataset3,2,6,700,DecisionTree,8,9,0.9714285714285714,0.0057752132415771484
dataset3,2,6,700,DecisionTree,9,0,0.9714285714285714,0.00403141975402832
dataset3,2,6,700,DecisionTree,9,1,0.9285714285714286,0.0037736892700195312
dataset3,2,6,700,DecisionTree,9,2,1.0,0.0040187835693359375
dataset3,2,6,700,DecisionTree,9,3,0.9714285714285714,0.011831521987915039
dataset3,2,6,700,DecisionTree,9,4,0.9857142857142858,0.006043195724487305
dataset3,2,6,700,DecisionTree,9,5,0.9571428571428572,0.00403141975402832
dataset3,2,6,700,DecisionTree,9,6,0.9428571428571428,0.005792140960693359
dataset3,2,6,700,DecisionTree,9,7,0.9285714285714286,0.004032611846923828
dataset3,2,6,700,DecisionTree,9,8,0.9857142857142858,0.00403285026550293
dataset3,2,6,700,DecisionTree,9,9,0.9857142857142858,0.0037734508514404297
dataset3,2,6,700,SVM,0,0,0.9714285714285714,0.010051727294921875
dataset3,2,6,700,SVM,0,1,0.9285714285714286,0.014079093933105469
dataset3,2,6,700,SVM,0,2,0.9857142857142858,0.01691412925720215
dataset3,2,6,700,SVM,0,3,0.9857142857142858,0.018457412719726562
dataset3,2,6,700,SVM,0,4,0.9857142857142858,0.013003110885620117
dataset3,2,6,700,SVM,0,5,0.9857142857142858,0.017859220504760742
dataset3,2,6,700,SVM,0,6,0.9571428571428572,0.011620044708251953
dataset3,2,6,700,SVM,0,7,0.9714285714285714,0.019895315170288086
dataset3,2,6,700,SVM,0,8,0.9714285714285714,0.017760038375854492
dataset3,2,6,700,SVM,0,9,0.9714285714285714,0.014000415802001953
dataset3,2,6,700,SVM,1,0,0.9714285714285714,0.02185964584350586
dataset3,2,6,700,SVM,1,1,0.9428571428571428,0.010063648223876953
dataset3,2,6,700,SVM,1,2,0.9714285714285714,0.02224111557006836
dataset3,2,6,700,SVM,1,3,0.9714285714285714,0.01365208625793457
dataset3,2,6,700,SVM,1,4,0.9857142857142858,0.011734724044799805
dataset3,2,6,700,SVM,1,5,0.9857142857142858,0.013176202774047852
dataset3,2,6,700,SVM,1,6,0.9857142857142858,0.011826753616333008
dataset3,2,6,700,SVM,1,7,0.9428571428571428,0.013848066329956055
dataset3,2,6,700,SVM,1,8,0.9714285714285714,0.011850357055664062
dataset3,2,6,700,SVM,1,9,0.9714285714285714,0.013390302658081055
dataset3,2,6,700,SVM,2,0,0.9571428571428572,0.01177525520324707
dataset3,2,6,700,SVM,2,1,0.9571428571428572,0.010083198547363281
dataset3,2,6,700,SVM,2,2,0.9571428571428572,0.011823892593383789
dataset3,2,6,700,SVM,2,3,0.9428571428571428,0.00979757308959961
dataset3,2,6,700,SVM,2,4,0.9571428571428572,0.011816263198852539
dataset3,2,6,700,SVM,2,5,0.9857142857142858,0.01382136344909668
dataset3,2,6,700,SVM,2,6,0.9714285714285714,0.019894123077392578
dataset3,2,6,700,SVM,2,7,0.9857142857142858,0.012782573699951172
dataset3,2,6,700,SVM,2,8,0.9857142857142858,0.011000871658325195
dataset3,2,6,700,SVM,2,9,1.0,0.01005101203918457
dataset3,2,6,700,SVM,3,0,0.9571428571428572,0.010057210922241211
dataset3,2,6,700,SVM,3,1,0.9285714285714286,0.021969079971313477
dataset3,2,6,700,SVM,3,2,0.9857142857142858,0.015131235122680664
dataset3,2,6,700,SVM,3,3,0.9857142857142858,0.01406717300415039
dataset3,2,6,700,SVM,3,4,0.9857142857142858,0.01276397705078125
dataset3,2,6,700,SVM,3,5,0.9714285714285714,0.011072874069213867
dataset3,2,6,700,SVM,3,6,1.0,0.011793375015258789
dataset3,2,6,700,SVM,3,7,0.9714285714285714,0.010045766830444336
dataset3,2,6,700,SVM,3,8,0.9571428571428572,0.010048151016235352
dataset3,2,6,700,SVM,3,9,0.9714285714285714,0.01214742660522461
dataset3,2,6,700,SVM,4,0,0.9857142857142858,0.013584613800048828
dataset3,2,6,700,SVM,4,1,0.9714285714285714,0.010999679565429688
dataset3,2,6,700,SVM,4,2,0.9714285714285714,0.011083841323852539
dataset3,2,6,700,SVM,4,3,0.9571428571428572,0.010115861892700195
dataset3,2,6,700,SVM,4,4,1.0,0.011804580688476562
dataset3,2,6,700,SVM,4,5,0.9857142857142858,0.011809825897216797
dataset3,2,6,700,SVM,4,6,0.9428571428571428,0.011808633804321289
dataset3,2,6,700,SVM,4,7,0.9428571428571428,0.014647960662841797
dataset3,2,6,700,SVM,4,8,1.0,0.011000394821166992
dataset3,2,6,700,SVM,4,9,0.9571428571428572,0.010047674179077148
dataset3,2,6,700,SVM,5,0,0.9714285714285714,0.012063980102539062
dataset3,2,6,700,SVM,5,1,0.9857142857142858,0.01204824447631836
dataset3,2,6,700,SVM,5,2,0.9428571428571428,0.010051488876342773
dataset3,2,6,700,SVM,5,3,0.9428571428571428,0.011801481246948242
dataset3,2,6,700,SVM,5,4,0.9857142857142858,0.01383352279663086
dataset3,2,6,700,SVM,5,5,0.9857142857142858,0.012096166610717773
dataset3,2,6,700,SVM,5,6,0.9857142857142858,0.022217512130737305
dataset3,2,6,700,SVM,5,7,0.9714285714285714,0.012737512588500977
dataset3,2,6,700,SVM,5,8,0.9857142857142858,0.011118650436401367
dataset3,2,6,700,SVM,5,9,0.9571428571428572,0.013820171356201172
dataset3,2,6,700,SVM,6,0,1.0,0.009791374206542969
dataset3,2,6,700,SVM,6,1,0.9714285714285714,0.011799097061157227
dataset3,2,6,700,SVM,6,2,1.0,0.009791135787963867
dataset3,2,6,700,SVM,6,3,0.9857142857142858,0.020489215850830078
dataset3,2,6,700,SVM,6,4,0.9571428571428572,0.010546207427978516
dataset3,2,6,700,SVM,6,5,0.9571428571428572,0.011705398559570312
dataset3,2,6,700,SVM,6,6,0.9428571428571428,0.010084390640258789
dataset3,2,6,700,SVM,6,7,0.9571428571428572,0.017995595932006836
dataset3,2,6,700,SVM,6,8,0.9428571428571428,0.014900445938110352
dataset3,2,6,700,SVM,6,9,0.9857142857142858,0.010998964309692383
dataset3,2,6,700,SVM,7,0,0.9714285714285714,0.011001110076904297
dataset3,2,6,700,SVM,7,1,0.9714285714285714,0.010111570358276367
dataset3,2,6,700,SVM,7,2,0.9714285714285714,0.009796857833862305
dataset3,2,6,700,SVM,7,3,0.9571428571428572,0.009783744812011719
dataset3,2,6,700,SVM,7,4,0.9714285714285714,0.009792804718017578
dataset3,2,6,700,SVM,7,5,0.9714285714285714,0.011807918548583984
dataset3,2,6,700,SVM,7,6,1.0,0.009798765182495117
dataset3,2,6,700,SVM,7,7,0.9714285714285714,0.010048151016235352
dataset3,2,6,700,SVM,7,8,1.0,0.01206350326538086
dataset3,2,6,700,SVM,7,9,0.9285714285714286,0.012056350708007812
dataset3,2,6,700,SVM,8,0,0.9571428571428572,0.012059926986694336
dataset3,2,6,700,SVM,8,1,0.9714285714285714,0.02191781997680664
dataset3,2,6,700,SVM,8,2,0.9428571428571428,0.09551715850830078
dataset3,2,6,700,SVM,8,3,0.9571428571428572,0.012059450149536133
dataset3,2,6,700,SVM,8,4,0.9714285714285714,0.13582801818847656
dataset3,2,6,700,SVM,8,5,0.9857142857142858,0.011899471282958984
dataset3,2,6,700,SVM,8,6,0.9714285714285714,0.049965620040893555
dataset3,2,6,700,SVM,8,7,1.0,0.01359248161315918
dataset3,2,6,700,SVM,8,8,0.9857142857142858,0.011806249618530273
dataset3,2,6,700,SVM,8,9,0.9714285714285714,0.01180267333984375
dataset3,2,6,700,SVM,9,0,0.9714285714285714,0.01181483268737793
dataset3,2,6,700,SVM,9,1,0.9428571428571428,0.012068748474121094
dataset3,2,6,700,SVM,9,2,0.9857142857142858,0.012064933776855469
dataset3,2,6,700,SVM,9,3,0.9857142857142858,0.011820554733276367
dataset3,2,6,700,SVM,9,4,0.9714285714285714,0.01180577278137207
dataset3,2,6,700,SVM,9,5,0.9142857142857143,0.009783267974853516
dataset3,2,6,700,SVM,9,6,0.9857142857142858,0.012596368789672852
dataset3,2,6,700,SVM,9,7,0.9857142857142858,0.014372110366821289
dataset3,2,6,700,SVM,9,8,0.9714285714285714,0.019606351852416992
dataset3,2,6,700,SVM,9,9,0.9857142857142858,0.011000394821166992
dataset3,2,6,700,LogisticRegression,0,0,1.0,0.02415609359741211
dataset3,2,6,700,LogisticRegression,0,1,1.0,0.0196378231048584
dataset3,2,6,700,LogisticRegression,0,2,1.0,0.019852638244628906
dataset3,2,6,700,LogisticRegression,0,3,0.9857142857142858,0.023644685745239258
dataset3,2,6,700,LogisticRegression,0,4,1.0,0.03595781326293945
dataset3,2,6,700,LogisticRegression,0,5,1.0,0.03902077674865723
dataset3,2,6,700,LogisticRegression,0,6,1.0,0.02918410301208496
dataset3,2,6,700,LogisticRegression,0,7,1.0,0.019079208374023438
dataset3,2,6,700,LogisticRegression,0,8,1.0,0.026500701904296875
dataset3,2,6,700,LogisticRegression,0,9,1.0,0.022950172424316406
dataset3,2,6,700,LogisticRegression,1,0,1.0,0.019982099533081055
dataset3,2,6,700,LogisticRegression,1,1,0.9857142857142858,0.029870271682739258
dataset3,2,6,700,LogisticRegression,1,2,1.0,0.028136730194091797
dataset3,2,6,700,LogisticRegression,1,3,1.0,0.032408714294433594
dataset3,2,6,700,LogisticRegression,1,4,1.0,0.024437904357910156
dataset3,2,6,700,LogisticRegression,1,5,1.0,0.02393341064453125
dataset3,2,6,700,LogisticRegression,1,6,1.0,0.028036832809448242
dataset3,2,6,700,LogisticRegression,1,7,1.0,0.03060603141784668
dataset3,2,6,700,LogisticRegression,1,8,1.0,0.0364077091217041
dataset3,2,6,700,LogisticRegression,1,9,1.0,0.08715343475341797
dataset3,2,6,700,LogisticRegression,2,0,1.0,0.030234575271606445
dataset3,2,6,700,LogisticRegression,2,1,1.0,0.026581287384033203
dataset3,2,6,700,LogisticRegression,2,2,1.0,0.022144794464111328
dataset3,2,6,700,LogisticRegression,2,3,1.0,0.01963520050048828
dataset3,2,6,700,LogisticRegression,2,4,1.0,0.025930166244506836
dataset3,2,6,700,LogisticRegression,2,5,1.0,0.02169632911682129
dataset3,2,6,700,LogisticRegression,2,6,1.0,0.023944616317749023
dataset3,2,6,700,LogisticRegression,2,7,0.9857142857142858,0.027740478515625
dataset3,2,6,700,LogisticRegression,2,8,1.0,0.025985002517700195
dataset3,2,6,700,LogisticRegression,2,9,1.0,0.03671002388000488
dataset3,2,6,700,LogisticRegression,3,0,1.0,0.03200578689575195
dataset3,2,6,700,LogisticRegression,3,1,1.0,0.03269767761230469
dataset3,2,6,700,LogisticRegression,3,2,1.0,0.05563664436340332
dataset3,2,6,700,LogisticRegression,3,3,1.0,0.03769421577453613
dataset3,2,6,700,LogisticRegression,3,4,1.0,0.03158855438232422
dataset3,2,6,700,LogisticRegression,3,5,1.0,0.0419919490814209
dataset3,2,6,700,LogisticRegression,3,6,1.0,0.025562524795532227
dataset3,2,6,700,LogisticRegression,3,7,0.9857142857142858,0.01814126968383789
dataset3,2,6,700,LogisticRegression,3,8,1.0,0.016752958297729492
dataset3,2,6,700,LogisticRegression,3,9,1.0,0.015738725662231445
dataset3,2,6,700,LogisticRegression,4,0,1.0,0.03458142280578613
dataset3,2,6,700,LogisticRegression,4,1,1.0,0.015674352645874023
dataset3,2,6,700,LogisticRegression,4,2,1.0,0.05747509002685547
dataset3,2,6,700,LogisticRegression,4,3,1.0,0.02713942527770996
dataset3,2,6,700,LogisticRegression,4,4,1.0,0.0166475772857666
dataset3,2,6,700,LogisticRegression,4,5,1.0,0.03170371055603027
dataset3,2,6,700,LogisticRegression,4,6,1.0,0.01567387580871582
dataset3,2,6,700,LogisticRegression,4,7,1.0,0.015784502029418945
dataset3,2,6,700,LogisticRegression,4,8,1.0,0.03137993812561035
dataset3,2,6,700,LogisticRegression,4,9,0.9857142857142858,0.015683650970458984
dataset3,2,6,700,LogisticRegression,5,0,1.0,0.04422593116760254
dataset3,2,6,700,LogisticRegression,5,1,1.0,0.041398048400878906
dataset3,2,6,700,LogisticRegression,5,2,1.0,0.025959014892578125
dataset3,2,6,700,LogisticRegression,5,3,0.9857142857142858,0.02725505828857422
dataset3,2,6,700,LogisticRegression,5,4,1.0,0.026727676391601562
dataset3,2,6,700,LogisticRegression,5,5,1.0,0.021717309951782227
dataset3,2,6,700,LogisticRegression,5,6,1.0,0.022008180618286133
dataset3,2,6,700,LogisticRegression,5,7,1.0,0.01409912109375
dataset3,2,6,700,LogisticRegression,5,8,1.0,0.027466773986816406
dataset3,2,6,700,LogisticRegression,5,9,1.0,0.015656709671020508
dataset3,2,6,700,LogisticRegression,6,0,1.0,0.025221586227416992
dataset3,2,6,700,LogisticRegression,6,1,0.9857142857142858,0.014116048812866211
dataset3,2,6,700,LogisticRegression,6,2,1.0,0.0316157341003418
dataset3,2,6,700,LogisticRegression,6,3,1.0,0.0160672664642334
dataset3,2,6,700,LogisticRegression,6,4,1.0,0.03168177604675293
dataset3,2,6,700,LogisticRegression,6,5,1.0,0.016055583953857422
dataset3,2,6,700,LogisticRegression,6,6,1.0,0.017633914947509766
dataset3,2,6,700,LogisticRegression,6,7,1.0,0.03190112113952637
dataset3,2,6,700,LogisticRegression,6,8,1.0,0.01575160026550293
dataset3,2,6,700,LogisticRegression,6,9,1.0,0.015715599060058594
dataset3,2,6,700,LogisticRegression,7,0,0.9857142857142858,0.013910055160522461
dataset3,2,6,700,LogisticRegression,7,1,1.0,0.015770673751831055
dataset3,2,6,700,LogisticRegression,7,2,1.0,0.03876471519470215
dataset3,2,6,700,LogisticRegression,7,3,1.0,0.028764963150024414
dataset3,2,6,700,LogisticRegression,7,4,1.0,0.026622772216796875
dataset3,2,6,700,LogisticRegression,7,5,1.0,0.02729010581970215
dataset3,2,6,700,LogisticRegression,7,6,1.0,0.013051986694335938
dataset3,2,6,700,LogisticRegression,7,7,1.0,0.04461336135864258
dataset3,2,6,700,LogisticRegression,7,8,1.0,0.11234760284423828
dataset3,2,6,700,LogisticRegression,7,9,1.0,0.0633082389831543
dataset3,2,6,700,LogisticRegression,8,0,1.0,0.028342723846435547
dataset3,2,6,700,LogisticRegression,8,1,1.0,0.06761360168457031
dataset3,2,6,700,LogisticRegression,8,2,1.0,0.026515722274780273
dataset3,2,6,700,LogisticRegression,8,3,1.0,0.01990652084350586
dataset3,2,6,700,LogisticRegression,8,4,1.0,0.030944108963012695
dataset3,2,6,700,LogisticRegression,8,5,0.9857142857142858,0.022085189819335938
dataset3,2,6,700,LogisticRegression,8,6,1.0,0.023581504821777344
dataset3,2,6,700,LogisticRegression,8,7,1.0,0.03152132034301758
dataset3,2,6,700,LogisticRegression,8,8,1.0,0.02992987632751465
dataset3,2,6,700,LogisticRegression,8,9,1.0,0.01882147789001465
dataset3,2,6,700,LogisticRegression,9,0,1.0,0.02218317985534668
dataset3,2,6,700,LogisticRegression,9,1,1.0,0.02783656120300293
dataset3,2,6,700,LogisticRegression,9,2,1.0,0.03346991539001465
dataset3,2,6,700,LogisticRegression,9,3,1.0,0.03162431716918945
dataset3,2,6,700,LogisticRegression,9,4,1.0,0.030429601669311523
dataset3,2,6,700,LogisticRegression,9,5,0.9857142857142858,0.03453350067138672
dataset3,2,6,700,LogisticRegression,9,6,1.0,0.04892730712890625
dataset3,2,6,700,LogisticRegression,9,7,1.0,0.03574657440185547
dataset3,2,6,700,LogisticRegression,9,8,1.0,0.027925729751586914
dataset3,2,6,700,LogisticRegression,9,9,1.0,0.03777027130126953
dataset3,2,6,700,KNN,0,0,0.9428571428571428,0.016237735748291016
dataset3,2,6,700,KNN,0,1,0.9571428571428572,0.00400543212890625
dataset3,2,6,700,KNN,0,2,0.9142857142857143,0.004087209701538086
dataset3,2,6,700,KNN,0,3,0.9714285714285714,0.0019989013671875
dataset3,2,6,700,KNN,0,4,0.9714285714285714,0.001997709274291992
dataset3,2,6,700,KNN,0,5,0.9714285714285714,0.0019958019256591797
dataset3,2,6,700,KNN,0,6,0.9571428571428572,0.0019996166229248047
dataset3,2,6,700,KNN,0,7,0.9571428571428572,0.0029990673065185547
dataset3,2,6,700,KNN,0,8,1.0,0.0040323734283447266
dataset3,2,6,700,KNN,0,9,0.9857142857142858,0.0037763118743896484
dataset3,2,6,700,KNN,1,0,0.9571428571428572,0.002015352249145508
dataset3,2,6,700,KNN,1,1,0.9142857142857143,0.002014636993408203
dataset3,2,6,700,KNN,1,2,0.9571428571428572,0.002809286117553711
dataset3,2,6,700,KNN,1,3,0.9714285714285714,0.0
dataset3,2,6,700,KNN,1,4,0.9857142857142858,0.0
dataset3,2,6,700,KNN,1,5,1.0,0.002020120620727539
dataset3,2,6,700,KNN,1,6,0.9857142857142858,0.002012968063354492
dataset3,2,6,700,KNN,1,7,0.9428571428571428,0.002016782760620117
dataset3,2,6,700,KNN,1,8,0.9714285714285714,0.003782033920288086
dataset3,2,6,700,KNN,1,9,0.9714285714285714,0.004046916961669922
dataset3,2,6,700,KNN,2,0,0.9714285714285714,0.004035472869873047
dataset3,2,6,700,KNN,2,1,0.9571428571428572,0.0020155906677246094
dataset3,2,6,700,KNN,2,2,0.9571428571428572,0.001764535903930664
dataset3,2,6,700,KNN,2,3,0.9571428571428572,0.0020210742950439453
dataset3,2,6,700,KNN,2,4,0.9428571428571428,0.0017676353454589844
