dataset,n_classes,n_features,n_samples,classifier,mc,test_fold,acc,exec_time
climates,10,32,1415,RandomForest,4,7,0.8936170212765957,0.8667957782745361
climates,10,32,1415,RandomForest,4,8,0.8439716312056738,0.8636369705200195
climates,10,32,1415,RandomForest,4,9,0.8936170212765957,0.8701179027557373
climates,10,32,1415,RandomForest,5,0,0.9014084507042254,0.8720309734344482
climates,10,32,1415,RandomForest,5,1,0.8732394366197183,0.8730208873748779
climates,10,32,1415,RandomForest,5,2,0.9154929577464789,0.8716320991516113
climates,10,32,1415,RandomForest,5,3,0.8450704225352113,0.8628754615783691
climates,10,32,1415,RandomForest,5,4,0.8661971830985915,0.8719005584716797
climates,10,32,1415,RandomForest,5,5,0.8936170212765957,0.8819262981414795
climates,10,32,1415,RandomForest,5,6,0.8156028368794326,0.8589544296264648
climates,10,32,1415,RandomForest,5,7,0.8156028368794326,0.8696541786193848
climates,10,32,1415,RandomForest,5,8,0.8652482269503546,0.9806451797485352
climates,10,32,1415,RandomForest,5,9,0.9290780141843972,1.0680224895477295
climates,10,32,1415,RandomForest,6,0,0.8309859154929577,1.2929463386535645
climates,10,32,1415,RandomForest,6,1,0.9084507042253521,1.6017885208129883
climates,10,32,1415,RandomForest,6,2,0.9084507042253521,1.2941551208496094
climates,10,32,1415,RandomForest,6,3,0.8450704225352113,1.6507632732391357
climates,10,32,1415,RandomForest,6,4,0.8661971830985915,1.724313497543335
climates,10,32,1415,RandomForest,6,5,0.8581560283687943,1.3512673377990723
climates,10,32,1415,RandomForest,6,6,0.8652482269503546,0.9813642501831055
climates,10,32,1415,RandomForest,6,7,0.9078014184397163,1.134338617324829
climates,10,32,1415,RandomForest,6,8,0.8936170212765957,1.1432180404663086
climates,10,32,1415,RandomForest,6,9,0.7943262411347518,1.2112643718719482
climates,10,32,1415,RandomForest,7,0,0.8661971830985915,1.2653956413269043
climates,10,32,1415,RandomForest,7,1,0.9014084507042254,0.9078230857849121
climates,10,32,1415,RandomForest,7,2,0.8591549295774648,0.9757046699523926
climates,10,32,1415,RandomForest,7,3,0.852112676056338,0.8979506492614746
climates,10,32,1415,RandomForest,7,4,0.9084507042253521,0.9485702514648438
climates,10,32,1415,RandomForest,7,5,0.900709219858156,0.8700025081634521
climates,10,32,1415,RandomForest,7,6,0.8865248226950354,0.879448652267456
climates,10,32,1415,RandomForest,7,7,0.8652482269503546,0.8666868209838867
climates,10,32,1415,RandomForest,7,8,0.8723404255319149,0.8580949306488037
climates,10,32,1415,RandomForest,7,9,0.8723404255319149,0.8656735420227051
climates,10,32,1415,RandomForest,8,0,0.8873239436619719,0.8674688339233398
climates,10,32,1415,RandomForest,8,1,0.8661971830985915,0.8926126956939697
climates,10,32,1415,RandomForest,8,2,0.8732394366197183,0.937096357345581
climates,10,32,1415,RandomForest,8,3,0.8873239436619719,0.9417600631713867
climates,10,32,1415,RandomForest,8,4,0.9014084507042254,0.9528052806854248
climates,10,32,1415,RandomForest,8,5,0.8156028368794326,0.9267308712005615
climates,10,32,1415,RandomForest,8,6,0.8581560283687943,0.865959882736206
climates,10,32,1415,RandomForest,8,7,0.8723404255319149,0.8863868713378906
climates,10,32,1415,RandomForest,8,8,0.8723404255319149,0.875896692276001
climates,10,32,1415,RandomForest,8,9,0.8936170212765957,0.8680603504180908
climates,10,32,1415,RandomForest,9,0,0.8661971830985915,0.8649344444274902
climates,10,32,1415,RandomForest,9,1,0.8661971830985915,0.8621048927307129
climates,10,32,1415,RandomForest,9,2,0.8450704225352113,0.8963623046875
climates,10,32,1415,RandomForest,9,3,0.9295774647887324,0.940589189529419
climates,10,32,1415,RandomForest,9,4,0.8873239436619719,0.8902566432952881
climates,10,32,1415,RandomForest,9,5,0.8936170212765957,0.8539652824401855
climates,10,32,1415,RandomForest,9,6,0.8439716312056738,0.8608417510986328
climates,10,32,1415,RandomForest,9,7,0.851063829787234,0.8677487373352051
climates,10,32,1415,RandomForest,9,8,0.8226950354609929,0.8716449737548828
climates,10,32,1415,RandomForest,9,9,0.8723404255319149,0.858914852142334
dry_climates,3,32,522,DecisionTree,0,0,0.9056603773584906,0.01579904556274414
dry_climates,3,32,522,DecisionTree,0,1,0.9245283018867925,0.013793230056762695
dry_climates,3,32,522,DecisionTree,0,2,0.9423076923076923,0.011786937713623047
dry_climates,3,32,522,DecisionTree,0,3,0.8846153846153846,0.014221429824829102
dry_climates,3,32,522,DecisionTree,0,4,0.8846153846153846,0.015273094177246094
dry_climates,3,32,522,DecisionTree,0,5,0.8461538461538461,0.015970468521118164
dry_climates,3,32,522,DecisionTree,0,6,0.8076923076923077,0.016109466552734375
dry_climates,3,32,522,DecisionTree,0,7,0.8846153846153846,0.012039422988891602
dry_climates,3,32,522,DecisionTree,0,8,0.8269230769230769,0.01579761505126953
dry_climates,3,32,522,DecisionTree,0,9,0.9230769230769231,0.013792753219604492
dry_climates,3,32,522,DecisionTree,1,0,0.9433962264150944,0.01378631591796875
dry_climates,3,32,522,DecisionTree,1,1,0.8113207547169812,0.01578831672668457
dry_climates,3,32,522,DecisionTree,1,2,0.8461538461538461,0.013801336288452148
dry_climates,3,32,522,DecisionTree,1,3,0.9038461538461539,0.015854358673095703
dry_climates,3,32,522,DecisionTree,1,4,0.7307692307692307,0.01379847526550293
dry_climates,3,32,522,DecisionTree,1,5,0.9038461538461539,0.013784408569335938
dry_climates,3,32,522,DecisionTree,1,6,0.9807692307692307,0.013787031173706055
dry_climates,3,32,522,DecisionTree,1,7,0.8653846153846154,0.013793706893920898
dry_climates,3,32,522,DecisionTree,1,8,0.9230769230769231,0.013790130615234375
dry_climates,3,32,522,DecisionTree,1,9,0.9038461538461539,0.01579594612121582
dry_climates,3,32,522,DecisionTree,2,0,0.9056603773584906,0.013793230056762695
dry_climates,3,32,522,DecisionTree,2,1,0.8867924528301887,0.01579427719116211
dry_climates,3,32,522,DecisionTree,2,2,0.8269230769230769,0.013782739639282227
dry_climates,3,32,522,DecisionTree,2,3,0.9423076923076923,0.013791561126708984
dry_climates,3,32,522,DecisionTree,2,4,0.8653846153846154,0.013787508010864258
dry_climates,3,32,522,DecisionTree,2,5,0.7884615384615384,0.013786554336547852
dry_climates,3,32,522,DecisionTree,2,6,0.8846153846153846,0.014051198959350586
dry_climates,3,32,522,DecisionTree,2,7,0.8076923076923077,0.01579761505126953
dry_climates,3,32,522,DecisionTree,2,8,0.9423076923076923,0.01583576202392578
dry_climates,3,32,522,DecisionTree,2,9,0.8461538461538461,0.013841390609741211
dry_climates,3,32,522,DecisionTree,3,0,0.9056603773584906,0.013787508010864258
dry_climates,3,32,522,DecisionTree,3,1,0.8867924528301887,0.014050006866455078
dry_climates,3,32,522,DecisionTree,3,2,0.8846153846153846,0.012037515640258789
dry_climates,3,32,522,DecisionTree,3,3,0.9423076923076923,0.015797138214111328
dry_climates,3,32,522,DecisionTree,3,4,0.9038461538461539,0.013784408569335938
dry_climates,3,32,522,DecisionTree,3,5,0.8269230769230769,0.013786077499389648
dry_climates,3,32,522,DecisionTree,3,6,0.9230769230769231,0.013783693313598633
dry_climates,3,32,522,DecisionTree,3,7,0.8269230769230769,0.013786554336547852
dry_climates,3,32,522,DecisionTree,3,8,0.8461538461538461,0.017858028411865234
dry_climates,3,32,522,DecisionTree,3,9,0.7307692307692307,0.020487308502197266
dry_climates,3,32,522,DecisionTree,4,0,0.9622641509433962,0.0162813663482666
dry_climates,3,32,522,DecisionTree,4,1,0.8113207547169812,0.016170501708984375
dry_climates,3,32,522,DecisionTree,4,2,0.9038461538461539,0.015810489654541016
dry_climates,3,32,522,DecisionTree,4,3,0.8653846153846154,0.013790130615234375
dry_climates,3,32,522,DecisionTree,4,4,0.9423076923076923,0.013803243637084961
dry_climates,3,32,522,DecisionTree,4,5,0.8846153846153846,0.01579880714416504
dry_climates,3,32,522,DecisionTree,4,6,0.8846153846153846,0.01579737663269043
dry_climates,3,32,522,DecisionTree,4,7,0.8846153846153846,0.013788938522338867
dry_climates,3,32,522,DecisionTree,4,8,0.8653846153846154,0.011780500411987305
dry_climates,3,32,522,DecisionTree,4,9,0.9038461538461539,0.0120391845703125
dry_climates,3,32,522,DecisionTree,5,0,0.8867924528301887,0.01404261589050293
dry_climates,3,32,522,DecisionTree,5,1,0.9056603773584906,0.011790037155151367
dry_climates,3,32,522,DecisionTree,5,2,0.9038461538461539,0.013791322708129883
dry_climates,3,32,522,DecisionTree,5,3,0.8846153846153846,0.01580810546875
dry_climates,3,32,522,DecisionTree,5,4,0.9807692307692307,0.013782978057861328
dry_climates,3,32,522,DecisionTree,5,5,0.9038461538461539,0.013809680938720703
dry_climates,3,32,522,DecisionTree,5,6,0.8269230769230769,0.01584935188293457
dry_climates,3,32,522,DecisionTree,5,7,0.8461538461538461,0.015796661376953125
dry_climates,3,32,522,DecisionTree,5,8,0.8461538461538461,0.015796661376953125
dry_climates,3,32,522,DecisionTree,5,9,0.8846153846153846,0.013791084289550781
dry_climates,3,32,522,DecisionTree,6,0,0.9056603773584906,0.013785839080810547
dry_climates,3,32,522,DecisionTree,6,1,0.9056603773584906,0.013790369033813477
dry_climates,3,32,522,DecisionTree,6,2,0.8653846153846154,0.01378631591796875
dry_climates,3,32,522,DecisionTree,6,3,0.9230769230769231,0.015804767608642578
dry_climates,3,32,522,DecisionTree,6,4,0.9230769230769231,0.01379084587097168
dry_climates,3,32,522,DecisionTree,6,5,0.8461538461538461,0.013794422149658203
dry_climates,3,32,522,DecisionTree,6,6,0.8269230769230769,0.01780080795288086
dry_climates,3,32,522,DecisionTree,6,7,0.9230769230769231,0.013788223266601562
dry_climates,3,32,522,DecisionTree,6,8,0.8653846153846154,0.013786077499389648
dry_climates,3,32,522,DecisionTree,6,9,0.8269230769230769,0.015807628631591797
dry_climates,3,32,522,DecisionTree,7,0,0.8679245283018868,0.01582193374633789
dry_climates,3,32,522,DecisionTree,7,1,0.9433962264150944,0.013795614242553711
dry_climates,3,32,522,DecisionTree,7,2,0.8846153846153846,0.013796329498291016
dry_climates,3,32,522,DecisionTree,7,3,0.8846153846153846,0.01203465461730957
dry_climates,3,32,522,DecisionTree,7,4,0.9038461538461539,0.018097400665283203
dry_climates,3,32,522,DecisionTree,7,5,0.8653846153846154,0.016309261322021484
dry_climates,3,32,522,DecisionTree,7,6,0.8846153846153846,0.016114234924316406
dry_climates,3,32,522,DecisionTree,7,7,0.8653846153846154,0.015795230865478516
dry_climates,3,32,522,DecisionTree,7,8,0.8846153846153846,0.015794992446899414
dry_climates,3,32,522,DecisionTree,7,9,0.8653846153846154,0.013784170150756836
dry_climates,3,32,522,DecisionTree,8,0,0.8490566037735849,0.015799999237060547
dry_climates,3,32,522,DecisionTree,8,1,0.8490566037735849,0.013789892196655273
dry_climates,3,32,522,DecisionTree,8,2,0.9423076923076923,0.015805959701538086
dry_climates,3,32,522,DecisionTree,8,3,0.9807692307692307,0.01580333709716797
dry_climates,3,32,522,DecisionTree,8,4,0.8846153846153846,0.01582956314086914
dry_climates,3,32,522,DecisionTree,8,5,0.8461538461538461,0.015806198120117188
dry_climates,3,32,522,DecisionTree,8,6,0.8846153846153846,0.013796567916870117
dry_climates,3,32,522,DecisionTree,8,7,0.8653846153846154,0.013788223266601562
dry_climates,3,32,522,DecisionTree,8,8,0.9230769230769231,0.015796184539794922
dry_climates,3,32,522,DecisionTree,8,9,0.7692307692307693,0.015794754028320312
dry_climates,3,32,522,DecisionTree,9,0,0.9056603773584906,0.013787508010864258
dry_climates,3,32,522,DecisionTree,9,1,0.9245283018867925,0.013787031173706055
dry_climates,3,32,522,DecisionTree,9,2,0.9230769230769231,0.013781547546386719
dry_climates,3,32,522,DecisionTree,9,3,0.8461538461538461,0.01578664779663086
dry_climates,3,32,522,DecisionTree,9,4,0.9615384615384616,0.014049530029296875
dry_climates,3,32,522,DecisionTree,9,5,0.8461538461538461,0.015789508819580078
dry_climates,3,32,522,DecisionTree,9,6,0.8461538461538461,0.013788938522338867
dry_climates,3,32,522,DecisionTree,9,7,0.8846153846153846,0.013783931732177734
dry_climates,3,32,522,DecisionTree,9,8,0.8076923076923077,0.013799905776977539
dry_climates,3,32,522,DecisionTree,9,9,0.9230769230769231,0.01584172248840332
dry_climates,3,32,522,SVM,0,0,1.0,0.007769346237182617
dry_climates,3,32,522,SVM,0,1,0.9056603773584906,0.006017923355102539
dry_climates,3,32,522,SVM,0,2,0.9423076923076923,0.007770538330078125
dry_climates,3,32,522,SVM,0,3,0.9807692307692307,0.00802302360534668
dry_climates,3,32,522,SVM,0,4,0.9807692307692307,0.008028984069824219
dry_climates,3,32,522,SVM,0,5,0.9423076923076923,0.007773637771606445
dry_climates,3,32,522,SVM,0,6,0.9807692307692307,0.0060193538665771484
dry_climates,3,32,522,SVM,0,7,0.9615384615384616,0.007779359817504883
dry_climates,3,32,522,SVM,0,8,0.9807692307692307,0.007774829864501953
dry_climates,3,32,522,SVM,0,9,0.9615384615384616,0.006018877029418945
dry_climates,3,32,522,SVM,1,0,1.0,0.0077702999114990234
dry_climates,3,32,522,SVM,1,1,0.9433962264150944,0.007775545120239258
dry_climates,3,32,522,SVM,1,2,0.9423076923076923,0.010315656661987305
dry_climates,3,32,522,SVM,1,3,0.9807692307692307,0.00776982307434082
dry_climates,3,32,522,SVM,1,4,0.8846153846153846,0.008214235305786133
dry_climates,3,32,522,SVM,1,5,1.0,0.010133028030395508
dry_climates,3,32,522,SVM,1,6,1.0,0.008030414581298828
dry_climates,3,32,522,SVM,1,7,0.8846153846153846,0.010065078735351562
dry_climates,3,32,522,SVM,1,8,0.9615384615384616,0.007819175720214844
dry_climates,3,32,522,SVM,1,9,0.9807692307692307,0.00806117057800293
dry_climates,3,32,522,SVM,2,0,0.9811320754716981,0.008026599884033203
dry_climates,3,32,522,SVM,2,1,0.9245283018867925,0.007771968841552734
dry_climates,3,32,522,SVM,2,2,1.0,0.008032083511352539
dry_climates,3,32,522,SVM,2,3,0.9615384615384616,0.008027076721191406
dry_climates,3,32,522,SVM,2,4,0.9807692307692307,0.007768869400024414
dry_climates,3,32,522,SVM,2,5,0.9423076923076923,0.0060231685638427734
dry_climates,3,32,522,SVM,2,6,0.9423076923076923,0.005765676498413086
dry_climates,3,32,522,SVM,2,7,0.9807692307692307,0.00601959228515625
dry_climates,3,32,522,SVM,2,8,0.9615384615384616,0.006026029586791992
dry_climates,3,32,522,SVM,2,9,0.9423076923076923,0.007772684097290039
dry_climates,3,32,522,SVM,3,0,0.9811320754716981,0.008026361465454102
dry_climates,3,32,522,SVM,3,1,0.9622641509433962,0.008036136627197266
dry_climates,3,32,522,SVM,3,2,0.9615384615384616,0.0057659149169921875
dry_climates,3,32,522,SVM,3,3,1.0,0.008028984069824219
dry_climates,3,32,522,SVM,3,4,0.9423076923076923,0.007775306701660156
dry_climates,3,32,522,SVM,3,5,0.9423076923076923,0.008028984069824219
dry_climates,3,32,522,SVM,3,6,0.9615384615384616,0.01204538345336914
dry_climates,3,32,522,SVM,3,7,0.9807692307692307,0.011801004409790039
dry_climates,3,32,522,SVM,3,8,0.9615384615384616,0.013835430145263672
dry_climates,3,32,522,SVM,3,9,0.9038461538461539,0.008025169372558594
dry_climates,3,32,522,SVM,4,0,1.0,0.008026123046875
dry_climates,3,32,522,SVM,4,1,0.9245283018867925,0.009801149368286133
dry_climates,3,32,522,SVM,4,2,0.9807692307692307,0.008064031600952148
dry_climates,3,32,522,SVM,4,3,0.9807692307692307,0.008037328720092773
dry_climates,3,32,522,SVM,4,4,0.9807692307692307,0.007783174514770508
dry_climates,3,32,522,SVM,4,5,1.0,0.008039474487304688
dry_climates,3,32,522,SVM,4,6,0.9423076923076923,0.008044242858886719
dry_climates,3,32,522,SVM,4,7,0.9230769230769231,0.009788751602172852
dry_climates,3,32,522,SVM,4,8,0.9230769230769231,0.00803828239440918
dry_climates,3,32,522,SVM,4,9,0.9807692307692307,0.008041620254516602
dry_climates,3,32,522,SVM,5,0,1.0,0.0078012943267822266
dry_climates,3,32,522,SVM,5,1,0.9811320754716981,0.0077779293060302734
dry_climates,3,32,522,SVM,5,2,0.9230769230769231,0.008038043975830078
dry_climates,3,32,522,SVM,5,3,0.9230769230769231,0.0077915191650390625
dry_climates,3,32,522,SVM,5,4,1.0,0.008037090301513672
dry_climates,3,32,522,SVM,5,5,0.9807692307692307,0.006035566329956055
dry_climates,3,32,522,SVM,5,6,0.9807692307692307,0.007781982421875
dry_climates,3,32,522,SVM,5,7,0.9230769230769231,0.007798194885253906
dry_climates,3,32,522,SVM,5,8,1.0,0.008054971694946289
dry_climates,3,32,522,SVM,5,9,0.9038461538461539,0.007790565490722656
dry_climates,3,32,522,SVM,6,0,0.9811320754716981,0.008270263671875
dry_climates,3,32,522,SVM,6,1,0.9622641509433962,0.007776021957397461
dry_climates,3,32,522,SVM,6,2,0.9423076923076923,0.00780487060546875
dry_climates,3,32,522,SVM,6,3,0.9615384615384616,0.008515596389770508
dry_climates,3,32,522,SVM,6,4,0.9807692307692307,0.007769584655761719
dry_climates,3,32,522,SVM,6,5,0.9615384615384616,0.006067752838134766
dry_climates,3,32,522,SVM,6,6,1.0,0.008025646209716797
dry_climates,3,32,522,SVM,6,7,0.9038461538461539,0.00802302360534668
dry_climates,3,32,522,SVM,6,8,0.9230769230769231,0.007775545120239258
dry_climates,3,32,522,SVM,6,9,0.9615384615384616,0.008024215698242188
dry_climates,3,32,522,SVM,7,0,0.9245283018867925,0.007773399353027344
dry_climates,3,32,522,SVM,7,1,0.9622641509433962,0.007767915725708008
dry_climates,3,32,522,SVM,7,2,0.9807692307692307,0.008024215698242188
dry_climates,3,32,522,SVM,7,3,0.9423076923076923,0.005766868591308594
dry_climates,3,32,522,SVM,7,4,0.9807692307692307,0.0060214996337890625
dry_climates,3,32,522,SVM,7,5,0.9423076923076923,0.009793758392333984
dry_climates,3,32,522,SVM,7,6,0.9038461538461539,0.0077893733978271484
dry_climates,3,32,522,SVM,7,7,0.9423076923076923,0.006026744842529297
dry_climates,3,32,522,SVM,7,8,0.9807692307692307,0.006022214889526367
dry_climates,3,32,522,SVM,7,9,0.9807692307692307,0.007770538330078125
dry_climates,3,32,522,SVM,8,0,0.9433962264150944,0.008025884628295898
dry_climates,3,32,522,SVM,8,1,0.9622641509433962,0.007776975631713867
dry_climates,3,32,522,SVM,8,2,1.0,0.0077724456787109375
dry_climates,3,32,522,SVM,8,3,0.9423076923076923,0.008033990859985352
dry_climates,3,32,522,SVM,8,4,0.9423076923076923,0.005767822265625
dry_climates,3,32,522,SVM,8,5,0.9423076923076923,0.0060214996337890625
dry_climates,3,32,522,SVM,8,6,0.9615384615384616,0.0077745914459228516
dry_climates,3,32,522,SVM,8,7,0.9807692307692307,0.0077664852142333984
dry_climates,3,32,522,SVM,8,8,0.9615384615384616,0.008023500442504883
dry_climates,3,32,522,SVM,8,9,0.9230769230769231,0.00777435302734375
dry_climates,3,32,522,SVM,9,0,0.9622641509433962,0.007768869400024414
dry_climates,3,32,522,SVM,9,1,0.9622641509433962,0.006020307540893555
dry_climates,3,32,522,SVM,9,2,0.9615384615384616,0.007776975631713867
dry_climates,3,32,522,SVM,9,3,0.9807692307692307,0.008030891418457031
dry_climates,3,32,522,SVM,9,4,0.9807692307692307,0.008028984069824219
dry_climates,3,32,522,SVM,9,5,0.9807692307692307,0.007776975631713867
dry_climates,3,32,522,SVM,9,6,0.9807692307692307,0.008028507232666016
dry_climates,3,32,522,SVM,9,7,0.9038461538461539,0.007783412933349609
dry_climates,3,32,522,SVM,9,8,1.0,0.00779271125793457
dry_climates,3,32,522,SVM,9,9,0.9230769230769231,0.008065462112426758
dry_climates,3,32,522,LogisticRegression,0,0,1.0,0.06337690353393555
dry_climates,3,32,522,LogisticRegression,0,1,0.9056603773584906,0.0614171028137207
dry_climates,3,32,522,LogisticRegression,0,2,0.9230769230769231,0.07366132736206055
dry_climates,3,32,522,LogisticRegression,0,3,0.9615384615384616,0.06271052360534668
dry_climates,3,32,522,LogisticRegression,0,4,0.9615384615384616,0.06310081481933594
dry_climates,3,32,522,LogisticRegression,0,5,0.9038461538461539,0.047532081604003906
dry_climates,3,32,522,LogisticRegression,0,6,1.0,0.07349801063537598
dry_climates,3,32,522,LogisticRegression,0,7,0.9807692307692307,0.06285905838012695
dry_climates,3,32,522,LogisticRegression,0,8,0.9230769230769231,0.059467315673828125
dry_climates,3,32,522,LogisticRegression,0,9,0.9807692307692307,0.05508303642272949
dry_climates,3,32,522,LogisticRegression,1,0,0.9811320754716981,0.06673932075500488
dry_climates,3,32,522,LogisticRegression,1,1,0.9245283018867925,0.061966657638549805
dry_climates,3,32,522,LogisticRegression,1,2,0.9038461538461539,0.07255053520202637
dry_climates,3,32,522,LogisticRegression,1,3,0.9230769230769231,0.05589485168457031
dry_climates,3,32,522,LogisticRegression,1,4,0.9423076923076923,0.07594776153564453
dry_climates,3,32,522,LogisticRegression,1,5,0.9423076923076923,0.0585322380065918
dry_climates,3,32,522,LogisticRegression,1,6,0.9807692307692307,0.052465200424194336
dry_climates,3,32,522,LogisticRegression,1,7,0.9038461538461539,0.06981897354125977
dry_climates,3,32,522,LogisticRegression,1,8,0.9807692307692307,0.06539559364318848
dry_climates,3,32,522,LogisticRegression,1,9,0.9615384615384616,0.0623173713684082
dry_climates,3,32,522,LogisticRegression,2,0,0.9622641509433962,0.06340217590332031
dry_climates,3,32,522,LogisticRegression,2,1,0.8867924528301887,0.06954264640808105
dry_climates,3,32,522,LogisticRegression,2,2,0.9423076923076923,0.07323503494262695
dry_climates,3,32,522,LogisticRegression,2,3,0.9615384615384616,0.06341719627380371
dry_climates,3,32,522,LogisticRegression,2,4,0.9615384615384616,0.05937790870666504
dry_climates,3,32,522,LogisticRegression,2,5,0.9038461538461539,0.061434268951416016
dry_climates,3,32,522,LogisticRegression,2,6,0.9423076923076923,0.06175947189331055
dry_climates,3,32,522,LogisticRegression,2,7,0.9807692307692307,0.06445121765136719
dry_climates,3,32,522,LogisticRegression,2,8,0.9807692307692307,0.06136512756347656
dry_climates,3,32,522,LogisticRegression,2,9,0.9230769230769231,0.059360504150390625
dry_climates,3,32,522,LogisticRegression,3,0,0.9811320754716981,0.06137394905090332
dry_climates,3,32,522,LogisticRegression,3,1,0.9433962264150944,0.0634458065032959
dry_climates,3,32,522,LogisticRegression,3,2,0.9615384615384616,0.05937552452087402
dry_climates,3,32,522,LogisticRegression,3,3,0.9807692307692307,0.07935118675231934
dry_climates,3,32,522,LogisticRegression,3,4,0.9230769230769231,0.08944892883300781
dry_climates,3,32,522,LogisticRegression,3,5,0.9615384615384616,0.07035613059997559
dry_climates,3,32,522,LogisticRegression,3,6,0.9615384615384616,0.06344485282897949
dry_climates,3,32,522,LogisticRegression,3,7,0.9615384615384616,0.061368465423583984
dry_climates,3,32,522,LogisticRegression,3,8,0.9615384615384616,0.06553506851196289
dry_climates,3,32,522,LogisticRegression,3,9,0.9038461538461539,0.059628963470458984
dry_climates,3,32,522,LogisticRegression,4,0,1.0,0.06322979927062988
dry_climates,3,32,522,LogisticRegression,4,1,0.9056603773584906,0.06183171272277832
dry_climates,3,32,522,LogisticRegression,4,2,0.9230769230769231,0.05935192108154297
dry_climates,3,32,522,LogisticRegression,4,3,0.9807692307692307,0.06104159355163574
dry_climates,3,32,522,LogisticRegression,4,4,0.9807692307692307,0.05730867385864258
dry_climates,3,32,522,LogisticRegression,4,5,0.9615384615384616,0.05965089797973633
dry_climates,3,32,522,LogisticRegression,4,6,0.9423076923076923,0.06924033164978027
dry_climates,3,32,522,LogisticRegression,4,7,0.9423076923076923,0.06342196464538574
dry_climates,3,32,522,LogisticRegression,4,8,0.9038461538461539,0.05733084678649902
dry_climates,3,32,522,LogisticRegression,4,9,0.9230769230769231,0.06134939193725586
dry_climates,3,32,522,LogisticRegression,5,0,0.9811320754716981,0.061371564865112305
dry_climates,3,32,522,LogisticRegression,5,1,0.9811320754716981,0.06037020683288574
dry_climates,3,32,522,LogisticRegression,5,2,0.9615384615384616,0.05809783935546875
dry_climates,3,32,522,LogisticRegression,5,3,0.9038461538461539,0.0593876838684082
dry_climates,3,32,522,LogisticRegression,5,4,1.0,0.059418678283691406
dry_climates,3,32,522,LogisticRegression,5,5,0.9615384615384616,0.06525826454162598
dry_climates,3,32,522,LogisticRegression,5,6,0.9807692307692307,0.0790402889251709
dry_climates,3,32,522,LogisticRegression,5,7,0.9038461538461539,0.09888648986816406
dry_climates,3,32,522,LogisticRegression,5,8,0.9615384615384616,0.07925963401794434
dry_climates,3,32,522,LogisticRegression,5,9,0.9038461538461539,0.06265044212341309
dry_climates,3,32,522,LogisticRegression,6,0,0.9433962264150944,0.06196451187133789
dry_climates,3,32,522,LogisticRegression,6,1,0.9622641509433962,0.06142878532409668
dry_climates,3,32,522,LogisticRegression,6,2,0.9615384615384616,0.05936622619628906
dry_climates,3,32,522,LogisticRegression,6,3,0.9615384615384616,0.06144976615905762
dry_climates,3,32,522,LogisticRegression,6,4,0.8846153846153846,0.06336069107055664
dry_climates,3,32,522,LogisticRegression,6,5,0.9230769230769231,0.05753660202026367
dry_climates,3,32,522,LogisticRegression,6,6,1.0,0.059317588806152344
dry_climates,3,32,522,LogisticRegression,6,7,0.9423076923076923,0.06226062774658203
dry_climates,3,32,522,LogisticRegression,6,8,0.9230769230769231,0.06692814826965332
dry_climates,3,32,522,LogisticRegression,6,9,1.0,0.06530499458312988
dry_climates,3,32,522,LogisticRegression,7,0,0.9433962264150944,0.055165767669677734
dry_climates,3,32,522,LogisticRegression,7,1,0.9622641509433962,0.04960441589355469
dry_climates,3,32,522,LogisticRegression,7,2,0.9038461538461539,0.05183720588684082
dry_climates,3,32,522,LogisticRegression,7,3,0.9423076923076923,0.06962370872497559
dry_climates,3,32,522,LogisticRegression,7,4,0.9615384615384616,0.05590224266052246
dry_climates,3,32,522,LogisticRegression,7,5,0.9423076923076923,0.06152701377868652
dry_climates,3,32,522,LogisticRegression,7,6,0.9230769230769231,0.06650280952453613
dry_climates,3,32,522,LogisticRegression,7,7,0.9615384615384616,0.056761741638183594
dry_climates,3,32,522,LogisticRegression,7,8,0.9615384615384616,0.05755615234375
dry_climates,3,32,522,LogisticRegression,7,9,0.9615384615384616,0.054909706115722656
dry_climates,3,32,522,LogisticRegression,8,0,0.9622641509433962,0.06541585922241211
dry_climates,3,32,522,LogisticRegression,8,1,0.9245283018867925,0.06321978569030762
dry_climates,3,32,522,LogisticRegression,8,2,0.9423076923076923,0.05956292152404785
dry_climates,3,32,522,LogisticRegression,8,3,0.9230769230769231,0.06269121170043945
dry_climates,3,32,522,LogisticRegression,8,4,0.9615384615384616,0.06849837303161621
dry_climates,3,32,522,LogisticRegression,8,5,0.9807692307692307,0.06767868995666504
dry_climates,3,32,522,LogisticRegression,8,6,0.9615384615384616,0.05610537528991699
dry_climates,3,32,522,LogisticRegression,8,7,0.9615384615384616,0.0571131706237793
dry_climates,3,32,522,LogisticRegression,8,8,0.9230769230769231,0.05928945541381836
dry_climates,3,32,522,LogisticRegression,8,9,0.9423076923076923,0.056962013244628906
dry_climates,3,32,522,LogisticRegression,9,0,0.9245283018867925,0.05580878257751465
dry_climates,3,32,522,LogisticRegression,9,1,0.9622641509433962,0.06142926216125488
dry_climates,3,32,522,LogisticRegression,9,2,0.9807692307692307,0.06110048294067383
dry_climates,3,32,522,LogisticRegression,9,3,0.9807692307692307,0.061635494232177734
dry_climates,3,32,522,LogisticRegression,9,4,0.9807692307692307,0.05458211898803711
dry_climates,3,32,522,LogisticRegression,9,5,0.9807692307692307,0.05400562286376953
dry_climates,3,32,522,LogisticRegression,9,6,0.8846153846153846,0.05743908882141113
dry_climates,3,32,522,LogisticRegression,9,7,0.9038461538461539,0.0633995532989502
