Unnamed: 0,dataset,n_classes,n_features,n_samples,classifier,mc,test_fold,acc,exec_time
5,dry-climates,3,16.000000,522,sdsa_svc,2,5,0.942308,1.567364
6,dry-climates,3,16.000000,522,sdsa_svc,2,6,0.923077,1.675924
7,dry-climates,3,16.000000,522,sdsa_svc,2,7,0.923077,1.650988
8,dry-climates,3,16.000000,522,sdsa_svc,2,8,0.884615,1.198166
9,dry-climates,3,16.000000,522,sdsa_svc,2,9,0.942308,1.789536
0,european-climates,2,16.000000,324,sdsa_svc,1,0,1.000000,0.802555
1,european-climates,2,16.000000,324,sdsa_svc,1,1,0.939394,1.072598
2,european-climates,2,16.000000,324,sdsa_svc,1,2,0.969697,0.585565
3,european-climates,2,16.000000,324,sdsa_svc,1,3,0.848485,1.074693
4,european-climates,2,16.000000,324,sdsa_svc,1,4,1.000000,0.942734
5,european-climates,2,16.000000,324,sdsa_svc,1,5,0.968750,1.040459
6,european-climates,2,16.000000,324,sdsa_svc,1,6,0.875000,0.994391
7,european-climates,2,16.000000,324,sdsa_svc,1,7,0.968750,0.747036
8,european-climates,2,16.000000,324,sdsa_svc,1,8,0.906250,1.103452
9,european-climates,2,16.000000,324,sdsa_svc,1,9,0.937500,0.848785
0,dataset1,2,2.000000,400,sdsa_svc,5,0,0.925000,0.034371
1,dataset1,2,2.000000,400,sdsa_svc,5,1,0.850000,0.036414
2,dataset1,2,2.000000,400,sdsa_svc,5,2,0.950000,0.033470
3,dataset1,2,2.000000,400,sdsa_svc,5,3,0.925000,0.042669
4,dataset1,2,2.000000,400,sdsa_svc,5,4,0.950000,0.033635
5,dataset1,2,2.000000,400,sdsa_svc,5,5,0.975000,0.037827
6,dataset1,2,2.000000,400,sdsa_svc,5,6,0.900000,0.041635
7,dataset1,2,2.000000,400,sdsa_svc,5,7,0.950000,0.064651
8,dataset1,2,2.000000,400,sdsa_svc,5,8,0.925000,0.033415
9,dataset1,2,2.000000,400,sdsa_svc,5,9,0.900000,0.050179
0,mushroom,2,3.000000,154,sdsa_svc,6,0,0.750000,0.113771
1,mushroom,2,3.000000,154,sdsa_svc,6,1,0.750000,0.103256
2,mushroom,2,3.000000,154,sdsa_svc,6,2,0.750000,0.095466
3,mushroom,2,3.000000,154,sdsa_svc,6,3,0.750000,0.078323
4,mushroom,2,3.000000,154,sdsa_svc,6,4,0.733333,0.107462
5,mushroom,2,3.000000,154,sdsa_svc,6,5,0.733333,0.100250
6,mushroom,2,3.000000,154,sdsa_svc,6,6,0.733333,0.107981
7,mushroom,2,3.000000,154,sdsa_svc,6,7,0.733333,0.122917
8,mushroom,2,3.000000,154,sdsa_svc,6,8,0.733333,0.101764
9,mushroom,2,3.000000,154,sdsa_svc,6,9,0.733333,0.083381
0,european-climates,2,16.000000,324,sdsa_svc,0,0,0.878788,0.615843
1,european-climates,2,16.000000,324,sdsa_svc,0,1,1.000000,0.770747
2,european-climates,2,16.000000,324,sdsa_svc,0,2,0.969697,0.822817
3,european-climates,2,16.000000,324,sdsa_svc,0,3,0.939394,1.028037
4,european-climates,2,16.000000,324,sdsa_svc,0,4,1.000000,0.781425
5,european-climates,2,16.000000,324,sdsa_svc,0,5,0.937500,0.739949
6,european-climates,2,16.000000,324,sdsa_svc,0,6,0.875000,1.058782
7,european-climates,2,16.000000,324,sdsa_svc,0,7,0.906250,1.006689
8,european-climates,2,16.000000,324,sdsa_svc,0,8,0.968750,0.837790
9,european-climates,2,16.000000,324,sdsa_svc,0,9,0.937500,0.823977
0,dry-climates,3,16.000000,522,sdsa_svc,1,0,1.000000,1.224668
1,dry-climates,3,16.000000,522,sdsa_svc,1,1,0.924528,1.172044
2,dry-climates,3,16.000000,522,sdsa_svc,1,2,0.923077,1.772892
3,dry-climates,3,16.000000,522,sdsa_svc,1,3,0.942308,1.602849
4,dry-climates,3,16.000000,522,sdsa_svc,1,4,0.884615,1.631353
5,dry-climates,3,16.000000,522,sdsa_svc,1,5,0.942308,1.488150
6,dry-climates,3,16.000000,522,sdsa_svc,1,6,0.942308,1.076226
7,dry-climates,3,16.000000,522,sdsa_svc,1,7,0.884615,1.733865
8,dry-climates,3,16.000000,522,sdsa_svc,1,8,0.923077,1.742862
9,dry-climates,3,16.000000,522,sdsa_svc,1,9,0.903846,1.596162
0,dry-climates,3,16.000000,522,sdsa_svc,9,0,0.943396,1.101700
1,dry-climates,3,16.000000,522,sdsa_svc,9,1,0.943396,0.924015
2,dry-climates,3,16.000000,522,sdsa_svc,9,2,0.942308,0.802474
3,dry-climates,3,16.000000,522,sdsa_svc,9,3,0.980769,0.801266
4,dry-climates,3,16.000000,522,sdsa_svc,9,4,0.942308,0.782551
5,dry-climates,3,16.000000,522,sdsa_svc,9,5,0.942308,0.808493
6,dry-climates,3,16.000000,522,sdsa_svc,9,6,0.923077,0.813466
7,dry-climates,3,16.000000,522,sdsa_svc,9,7,0.826923,0.821661
8,dry-climates,3,16.000000,522,sdsa_svc,9,8,0.903846,0.818320
9,dry-climates,3,16.000000,522,sdsa_svc,9,9,0.923077,0.750010
0,dataset1,2,2.000000,400,sdsa_svc,6,0,0.925000,0.049465
1,dataset1,2,2.000000,400,sdsa_svc,6,1,0.825000,0.035001
2,dataset1,2,2.000000,400,sdsa_svc,6,2,0.975000,0.047400
3,dataset1,2,2.000000,400,sdsa_svc,6,3,0.900000,0.037454
4,dataset1,2,2.000000,400,sdsa_svc,6,4,0.925000,0.049810
5,dataset1,2,2.000000,400,sdsa_svc,6,5,0.975000,0.044858
6,dataset1,2,2.000000,400,sdsa_svc,6,6,0.875000,0.066154
7,dataset1,2,2.000000,400,sdsa_svc,6,7,0.925000,0.041507
8,dataset1,2,2.000000,400,sdsa_svc,6,8,0.925000,0.044653
9,dataset1,2,2.000000,400,sdsa_svc,6,9,0.925000,0.036280
0,dataset1,2,2.000000,400,sdsa_svc,2,0,0.900000,0.042111
1,dataset1,2,2.000000,400,sdsa_svc,2,1,0.950000,0.056256
2,dataset1,2,2.000000,400,sdsa_svc,2,2,0.925000,0.040977
3,dataset1,2,2.000000,400,sdsa_svc,2,3,0.875000,0.053441
4,dataset1,2,2.000000,400,sdsa_svc,2,4,0.950000,0.038560
5,dataset1,2,2.000000,400,sdsa_svc,2,5,0.950000,0.036154
6,dataset1,2,2.000000,400,sdsa_svc,2,6,0.875000,0.031533
7,dataset1,2,2.000000,400,sdsa_svc,2,7,0.925000,0.062686
8,dataset1,2,2.000000,400,sdsa_svc,2,8,0.825000,0.043643
9,dataset1,2,2.000000,400,sdsa_svc,2,9,0.950000,0.035771
0,dataset4,2,2.000000,700,sdsa_svc,0,0,0.728571,0.340238
1,dataset4,2,2.000000,700,sdsa_svc,0,1,0.685714,0.304957
2,dataset4,2,2.000000,700,sdsa_svc,0,2,0.742857,0.309997
3,dataset4,2,2.000000,700,sdsa_svc,0,3,0.728571,0.279552
4,dataset4,2,2.000000,700,sdsa_svc,0,4,0.785714,0.304829
5,dataset4,2,2.000000,700,sdsa_svc,0,5,0.728571,0.278906
6,dataset4,2,2.000000,700,sdsa_svc,0,6,0.600000,0.281610
7,dataset4,2,2.000000,700,sdsa_svc,0,7,0.742857,0.282824
8,dataset4,2,2.000000,700,sdsa_svc,0,8,0.814286,0.292481
9,dataset4,2,2.000000,700,sdsa_svc,0,9,0.728571,0.302843
0,dataset1,2,2.000000,400,sdsa_svc,1,0,0.875000,0.062465
1,dataset1,2,2.000000,400,sdsa_svc,1,1,0.950000,0.042038
2,dataset1,2,2.000000,400,sdsa_svc,1,2,0.900000,0.043053
3,dataset1,2,2.000000,400,sdsa_svc,1,3,0.875000,0.032446
4,dataset1,2,2.000000,400,sdsa_svc,1,4,0.900000,0.037557
5,dataset1,2,2.000000,400,sdsa_svc,1,5,0.975000,0.049865
6,dataset1,2,2.000000,400,sdsa_svc,1,6,0.975000,0.070146
7,dataset1,2,2.000000,400,sdsa_svc,1,7,0.900000,0.040159
8,dataset1,2,2.000000,400,sdsa_svc,1,8,0.950000,0.033543
9,dataset1,2,2.000000,400,sdsa_svc,1,9,0.875000,0.044967
0,dataset2,2,2.000000,700,sdsa_svc,0,0,0.985714,0.325093
1,dataset2,2,2.000000,700,sdsa_svc,0,1,0.971429,0.312089
2,dataset2,2,2.000000,700,sdsa_svc,0,2,0.942857,0.351392
3,dataset2,2,2.000000,700,sdsa_svc,0,3,0.942857,0.287139
4,dataset2,2,2.000000,700,sdsa_svc,0,4,0.971429,0.316249
5,dataset2,2,2.000000,700,sdsa_svc,0,5,0.885714,0.300160
6,dataset2,2,2.000000,700,sdsa_svc,0,6,0.942857,0.350273
7,dataset2,2,2.000000,700,sdsa_svc,0,7,0.971429,0.301997
8,dataset2,2,2.000000,700,sdsa_svc,0,8,0.942857,0.297824
9,dataset2,2,2.000000,700,sdsa_svc,0,9,0.942857,0.319647
0,climates,10,16.000000,1415,sdsa_svc,4,0,0.647887,2.484002
1,climates,10,16.000000,1415,sdsa_svc,4,1,0.654930,3.318653
2,climates,10,16.000000,1415,sdsa_svc,4,2,0.661972,2.825112
3,climates,10,16.000000,1415,sdsa_svc,4,3,0.591549,4.712785
4,climates,10,16.000000,1415,sdsa_svc,4,4,0.683099,3.092330
5,climates,10,16.000000,1415,sdsa_svc,4,5,0.673759,2.416706
6,climates,10,16.000000,1415,sdsa_svc,4,6,0.680851,2.464250
7,climates,10,16.000000,1415,sdsa_svc,4,7,0.595745,4.401503
8,climates,10,16.000000,1415,sdsa_svc,4,8,0.695035,4.484870
9,climates,10,16.000000,1415,sdsa_svc,4,9,0.666667,3.574019
0,european-climates,2,16.000000,324,sdsa_svc,5,0,0.969697,1.050092
1,european-climates,2,16.000000,324,sdsa_svc,5,1,0.848485,0.991803
2,european-climates,2,16.000000,324,sdsa_svc,5,2,0.909091,0.797618
3,european-climates,2,16.000000,324,sdsa_svc,5,3,1.000000,0.669212
4,european-climates,2,16.000000,324,sdsa_svc,5,4,0.937500,0.915406
5,european-climates,2,16.000000,324,sdsa_svc,5,5,0.968750,1.002429
6,european-climates,2,16.000000,324,sdsa_svc,5,6,0.937500,1.043998
7,european-climates,2,16.000000,324,sdsa_svc,5,7,0.937500,0.783625
8,european-climates,2,16.000000,324,sdsa_svc,5,8,1.000000,0.997373
9,european-climates,2,16.000000,324,sdsa_svc,5,9,0.875000,0.617946
0,climates,10,16.000000,1415,sdsa_svc,2,0,0.711268,2.376382
1,climates,10,16.000000,1415,sdsa_svc,2,1,0.647887,2.640495
2,climates,10,16.000000,1415,sdsa_svc,2,2,0.626761,3.972085
3,climates,10,16.000000,1415,sdsa_svc,2,3,0.690141,4.071959
4,climates,10,16.000000,1415,sdsa_svc,2,4,0.654930,2.034109
5,climates,10,16.000000,1415,sdsa_svc,2,5,0.638298,4.203180
6,climates,10,16.000000,1415,sdsa_svc,2,6,0.666667,3.324840
7,climates,10,16.000000,1415,sdsa_svc,2,7,0.595745,3.300401
8,climates,10,16.000000,1415,sdsa_svc,2,8,0.645390,2.349281
9,climates,10,16.000000,1415,sdsa_svc,2,9,0.631206,3.497862
0,dataset3,2,3.000000,700,sdsa_svc,0,0,0.957143,0.300146
1,dataset3,2,3.000000,700,sdsa_svc,0,1,0.928571,0.356266
2,dataset3,2,3.000000,700,sdsa_svc,0,2,0.914286,0.274590
3,dataset3,2,3.000000,700,sdsa_svc,0,3,0.971429,0.353030
4,dataset3,2,3.000000,700,sdsa_svc,0,4,0.942857,0.382334
5,dataset3,2,3.000000,700,sdsa_svc,0,5,0.971429,0.375956
6,dataset3,2,3.000000,700,sdsa_svc,0,6,0.942857,0.409215
7,dataset3,2,3.000000,700,sdsa_svc,0,7,0.928571,0.374530
8,dataset3,2,3.000000,700,sdsa_svc,0,8,0.985714,0.320236
9,dataset3,2,3.000000,700,sdsa_svc,0,9,0.957143,0.286460
0,european-climates,2,16.000000,324,sdsa_svc,2,0,1.000000,0.674829
1,european-climates,2,16.000000,324,sdsa_svc,2,1,0.969697,1.014866
2,european-climates,2,16.000000,324,sdsa_svc,2,2,0.878788,0.839273
3,european-climates,2,16.000000,324,sdsa_svc,2,3,0.939394,0.793506
4,european-climates,2,16.000000,324,sdsa_svc,2,4,0.937500,0.943790
5,european-climates,2,16.000000,324,sdsa_svc,2,5,0.937500,0.646019
6,european-climates,2,16.000000,324,sdsa_svc,2,6,0.906250,0.520989
7,european-climates,2,16.000000,324,sdsa_svc,2,7,0.937500,0.923917
8,european-climates,2,16.000000,324,sdsa_svc,2,8,1.000000,0.962647
9,european-climates,2,16.000000,324,sdsa_svc,2,9,0.906250,0.654741
0,dataset4,2,2.000000,700,sdsa_svc,6,0,0.700000,0.369843
1,dataset4,2,2.000000,700,sdsa_svc,6,1,0.771429,0.285495
2,dataset4,2,2.000000,700,sdsa_svc,6,2,0.714286,0.299974
3,dataset4,2,2.000000,700,sdsa_svc,6,3,0.728571,0.269705
4,dataset4,2,2.000000,700,sdsa_svc,6,4,0.657143,0.302702
5,dataset4,2,2.000000,700,sdsa_svc,6,5,0.771429,0.277496
6,dataset4,2,2.000000,700,sdsa_svc,6,6,0.742857,0.294850
7,dataset4,2,2.000000,700,sdsa_svc,6,7,0.700000,0.294753
8,dataset4,2,2.000000,700,sdsa_svc,6,8,0.728571,0.290462
9,dataset4,2,2.000000,700,sdsa_svc,6,9,0.728571,0.289823
0,dataset4,2,2.000000,700,sdsa_svc,7,0,0.685714,0.308767
1,dataset4,2,2.000000,700,sdsa_svc,7,1,0.685714,0.275212
2,dataset4,2,2.000000,700,sdsa_svc,7,2,0.728571,0.281093
3,dataset4,2,2.000000,700,sdsa_svc,7,3,0.742857,0.310399
4,dataset4,2,2.000000,700,sdsa_svc,7,4,0.685714,0.292463
5,dataset4,2,2.000000,700,sdsa_svc,7,5,0.828571,0.291581
6,dataset4,2,2.000000,700,sdsa_svc,7,6,0.714286,0.309428
7,dataset4,2,2.000000,700,sdsa_svc,7,7,0.771429,0.300246
8,dataset4,2,2.000000,700,sdsa_svc,7,8,0.685714,0.274919
9,dataset4,2,2.000000,700,sdsa_svc,7,9,0.714286,0.277968
0,climates,10,16.000000,1415,sdsa_svc,0,0,0.605634,2.319810
1,climates,10,16.000000,1415,sdsa_svc,0,1,0.647887,2.429172
2,climates,10,16.000000,1415,sdsa_svc,0,2,0.556338,2.503406
3,climates,10,16.000000,1415,sdsa_svc,0,3,0.732394,4.323180
4,climates,10,16.000000,1415,sdsa_svc,0,4,0.640845,4.622934
5,climates,10,16.000000,1415,sdsa_svc,0,5,0.709220,4.346715
6,climates,10,16.000000,1415,sdsa_svc,0,6,0.695035,4.270806
7,climates,10,16.000000,1415,sdsa_svc,0,7,0.631206,3.166444
8,climates,10,16.000000,1415,sdsa_svc,0,8,0.673759,3.889055
9,climates,10,16.000000,1415,sdsa_svc,0,9,0.680851,3.509641
0,climates,10,16.000000,1415,sdsa_svc,1,0,0.612676,2.478690
1,climates,10,16.000000,1415,sdsa_svc,1,1,0.605634,3.052770
2,climates,10,16.000000,1415,sdsa_svc,1,2,0.633803,2.845260
3,climates,10,16.000000,1415,sdsa_svc,1,3,0.683099,3.010375
4,climates,10,16.000000,1415,sdsa_svc,1,4,0.605634,3.696403
5,climates,10,16.000000,1415,sdsa_svc,1,5,0.695035,4.209723
6,climates,10,16.000000,1415,sdsa_svc,1,6,0.652482,2.668621
7,climates,10,16.000000,1415,sdsa_svc,1,7,0.716312,2.267547
8,climates,10,16.000000,1415,sdsa_svc,1,8,0.687943,4.480137
9,climates,10,16.000000,1415,sdsa_svc,1,9,0.645390,2.458412
0,climates,10,16.000000,1415,sdsa_svc,2,0,0.711268,2.376382
1,climates,10,16.000000,1415,sdsa_svc,2,1,0.647887,2.640495
2,climates,10,16.000000,1415,sdsa_svc,2,2,0.626761,3.972085
3,climates,10,16.000000,1415,sdsa_svc,2,3,0.690141,4.071959
4,climates,10,16.000000,1415,sdsa_svc,2,4,0.654930,2.034109
5,climates,10,16.000000,1415,sdsa_svc,2,5,0.638298,4.203180
6,climates,10,16.000000,1415,sdsa_svc,2,6,0.666667,3.324840
7,climates,10,16.000000,1415,sdsa_svc,2,7,0.595745,3.300401
8,climates,10,16.000000,1415,sdsa_svc,2,8,0.645390,2.349281
9,climates,10,16.000000,1415,sdsa_svc,2,9,0.631206,3.497862
0,climates,10,16.000000,1415,sdsa_svc,3,0,0.633803,2.590164
1,climates,10,16.000000,1415,sdsa_svc,3,1,0.619718,3.391220
2,climates,10,16.000000,1415,sdsa_svc,3,2,0.725352,2.735318
3,climates,10,16.000000,1415,sdsa_svc,3,3,0.676056,4.763330
4,climates,10,16.000000,1415,sdsa_svc,3,4,0.711268,3.962611
5,climates,10,16.000000,1415,sdsa_svc,3,5,0.680851,3.501813
6,climates,10,16.000000,1415,sdsa_svc,3,6,0.602837,2.698359
7,climates,10,16.000000,1415,sdsa_svc,3,7,0.609929,4.887602
8,climates,10,16.000000,1415,sdsa_svc,3,8,0.617021,3.894581
9,climates,10,16.000000,1415,sdsa_svc,3,9,0.673759,2.864751
0,climates,10,16.000000,1415,sdsa_svc,4,0,0.647887,2.484002
1,climates,10,16.000000,1415,sdsa_svc,4,1,0.654930,3.318653
2,climates,10,16.000000,1415,sdsa_svc,4,2,0.661972,2.825112
3,climates,10,16.000000,1415,sdsa_svc,4,3,0.591549,4.712785
4,climates,10,16.000000,1415,sdsa_svc,4,4,0.683099,3.092330
5,climates,10,16.000000,1415,sdsa_svc,4,5,0.673759,2.416706
6,climates,10,16.000000,1415,sdsa_svc,4,6,0.680851,2.464250
7,climates,10,16.000000,1415,sdsa_svc,4,7,0.595745,4.401503
8,climates,10,16.000000,1415,sdsa_svc,4,8,0.695035,4.484870
9,climates,10,16.000000,1415,sdsa_svc,4,9,0.666667,3.574019
0,climates,10,16.000000,1415,sdsa_svc,5,0,0.619718,2.238351
1,climates,10,16.000000,1415,sdsa_svc,5,1,0.669014,2.678648
2,climates,10,16.000000,1415,sdsa_svc,5,2,0.704225,3.156667
3,climates,10,16.000000,1415,sdsa_svc,5,3,0.683099,2.520739
4,climates,10,16.000000,1415,sdsa_svc,5,4,0.661972,2.676062
5,climates,10,16.000000,1415,sdsa_svc,5,5,0.609929,4.397065
6,climates,10,16.000000,1415,sdsa_svc,5,6,0.553191,4.364792
7,climates,10,16.000000,1415,sdsa_svc,5,7,0.687943,4.466842
8,climates,10,16.000000,1415,sdsa_svc,5,8,0.659574,3.210644
9,climates,10,16.000000,1415,sdsa_svc,5,9,0.716312,3.632797
0,climates,10,16.000000,1415,sdsa_svc,6,0,0.683099,2.628938
1,climates,10,16.000000,1415,sdsa_svc,6,1,0.676056,3.289208
2,climates,10,16.000000,1415,sdsa_svc,6,2,0.669014,4.161656
3,climates,10,16.000000,1415,sdsa_svc,6,3,0.619718,2.288774
4,climates,10,16.000000,1415,sdsa_svc,6,4,0.683099,2.404756
5,climates,10,16.000000,1415,sdsa_svc,6,5,0.595745,3.645272
6,climates,10,16.000000,1415,sdsa_svc,6,6,0.680851,4.090646
7,climates,10,16.000000,1415,sdsa_svc,6,7,0.609929,2.836270
8,climates,10,16.000000,1415,sdsa_svc,6,8,0.666667,4.793888
9,climates,10,16.000000,1415,sdsa_svc,6,9,0.617021,3.944548
0,climates,10,16.000000,1415,sdsa_svc,7,0,0.612676,2.505568
1,climates,10,16.000000,1415,sdsa_svc,7,1,0.676056,3.474008
2,climates,10,16.000000,1415,sdsa_svc,7,2,0.647887,3.306710
3,climates,10,16.000000,1415,sdsa_svc,7,3,0.633803,4.456984
4,climates,10,16.000000,1415,sdsa_svc,7,4,0.661972,3.123594
5,climates,10,16.000000,1415,sdsa_svc,7,5,0.652482,2.303951
6,climates,10,16.000000,1415,sdsa_svc,7,6,0.751773,3.404616
7,climates,10,16.000000,1415,sdsa_svc,7,7,0.652482,3.758147
8,climates,10,16.000000,1415,sdsa_svc,7,8,0.659574,3.713999
9,climates,10,16.000000,1415,sdsa_svc,7,9,0.645390,3.901022
0,climates,10,16.000000,1415,sdsa_svc,8,0,0.612676,2.972966
1,climates,10,16.000000,1415,sdsa_svc,8,1,0.612676,2.462193
2,climates,10,16.000000,1415,sdsa_svc,8,2,0.753521,2.151363
3,climates,10,16.000000,1415,sdsa_svc,8,3,0.654930,2.076293
4,climates,10,16.000000,1415,sdsa_svc,8,4,0.654930,1.966985
5,climates,10,16.000000,1415,sdsa_svc,8,5,0.666667,2.265629
6,climates,10,16.000000,1415,sdsa_svc,8,6,0.645390,2.133684
7,climates,10,16.000000,1415,sdsa_svc,8,7,0.638298,2.280502
8,climates,10,16.000000,1415,sdsa_svc,8,8,0.652482,2.119454
9,climates,10,16.000000,1415,sdsa_svc,8,9,0.659574,2.238539
0,climates,10,16.000000,1415,sdsa_svc,9,0,0.669014,3.399070
1,climates,10,16.000000,1415,sdsa_svc,9,1,0.725352,2.320953
2,climates,10,16.000000,1415,sdsa_svc,9,2,0.676056,2.179591
3,climates,10,16.000000,1415,sdsa_svc,9,3,0.619718,2.163460
4,climates,10,16.000000,1415,sdsa_svc,9,4,0.676056,2.042636
5,climates,10,16.000000,1415,sdsa_svc,9,5,0.624113,2.152572
6,climates,10,16.000000,1415,sdsa_svc,9,6,0.631206,2.242208
7,climates,10,16.000000,1415,sdsa_svc,9,7,0.687943,2.122492
8,climates,10,16.000000,1415,sdsa_svc,9,8,0.666667,2.158054
9,climates,10,16.000000,1415,sdsa_svc,9,9,0.638298,2.167686
0,dry-climates,3,16.000000,522,sdsa_svc,0,0,0.943396,0.976962
1,dry-climates,3,16.000000,522,sdsa_svc,0,1,0.867925,1.585975
2,dry-climates,3,16.000000,522,sdsa_svc,0,2,0.884615,1.031429
3,dry-climates,3,16.000000,522,sdsa_svc,0,3,0.903846,1.188844
4,dry-climates,3,16.000000,522,sdsa_svc,0,4,0.961538,1.699426
5,dry-climates,3,16.000000,522,sdsa_svc,0,5,0.980769,1.349652
6,dry-climates,3,16.000000,522,sdsa_svc,0,6,0.961538,1.217548
7,dry-climates,3,16.000000,522,sdsa_svc,0,7,0.923077,1.613407
8,dry-climates,3,16.000000,522,sdsa_svc,0,8,0.961538,1.126885
9,dry-climates,3,16.000000,522,sdsa_svc,0,9,0.903846,1.743412
0,dry-climates,3,16.000000,522,sdsa_svc,1,0,1.000000,1.224668
1,dry-climates,3,16.000000,522,sdsa_svc,1,1,0.924528,1.172044
2,dry-climates,3,16.000000,522,sdsa_svc,1,2,0.923077,1.772892
3,dry-climates,3,16.000000,522,sdsa_svc,1,3,0.942308,1.602849
4,dry-climates,3,16.000000,522,sdsa_svc,1,4,0.884615,1.631353
5,dry-climates,3,16.000000,522,sdsa_svc,1,5,0.942308,1.488150
6,dry-climates,3,16.000000,522,sdsa_svc,1,6,0.942308,1.076226
7,dry-climates,3,16.000000,522,sdsa_svc,1,7,0.884615,1.733865
8,dry-climates,3,16.000000,522,sdsa_svc,1,8,0.923077,1.742862
9,dry-climates,3,16.000000,522,sdsa_svc,1,9,0.903846,1.596162
0,dry-climates,3,16.000000,522,sdsa_svc,2,0,0.981132,1.671659
1,dry-climates,3,16.000000,522,sdsa_svc,2,1,0.849057,1.548117
2,dry-climates,3,16.000000,522,sdsa_svc,2,2,1.000000,1.065469
3,dry-climates,3,16.000000,522,sdsa_svc,2,3,0.942308,0.957069
4,dry-climates,3,16.000000,522,sdsa_svc,2,4,0.942308,1.499896
5,dry-climates,3,16.000000,522,sdsa_svc,2,5,0.942308,1.567364
6,dry-climates,3,16.000000,522,sdsa_svc,2,6,0.923077,1.675924
7,dry-climates,3,16.000000,522,sdsa_svc,2,7,0.923077,1.650988
8,dry-climates,3,16.000000,522,sdsa_svc,2,8,0.884615,1.198166
9,dry-climates,3,16.000000,522,sdsa_svc,2,9,0.942308,1.789536
0,dry-climates,3,16.000000,522,sdsa_svc,3,0,0.962264,1.452196
1,dry-climates,3,16.000000,522,sdsa_svc,3,1,0.943396,1.543911
2,dry-climates,3,16.000000,522,sdsa_svc,3,2,0.903846,1.682401
3,dry-climates,3,16.000000,522,sdsa_svc,3,3,1.000000,1.214560
4,dry-climates,3,16.000000,522,sdsa_svc,3,4,0.923077,1.772671
5,dry-climates,3,16.000000,522,sdsa_svc,3,5,0.942308,1.417917
6,dry-climates,3,16.000000,522,sdsa_svc,3,6,0.942308,1.746117
7,dry-climates,3,16.000000,522,sdsa_svc,3,7,0.903846,1.417533
8,dry-climates,3,16.000000,522,sdsa_svc,3,8,0.884615,1.192209
9,dry-climates,3,16.000000,522,sdsa_svc,3,9,0.903846,1.588121
0,dry-climates,3,16.000000,522,sdsa_svc,4,0,0.943396,1.147919
1,dry-climates,3,16.000000,522,sdsa_svc,4,1,0.886792,1.257121
2,dry-climates,3,16.000000,522,sdsa_svc,4,2,0.961538,1.716593
3,dry-climates,3,16.000000,522,sdsa_svc,4,3,0.942308,1.478441
4,dry-climates,3,16.000000,522,sdsa_svc,4,4,0.961538,1.747802
5,dry-climates,3,16.000000,522,sdsa_svc,4,5,1.000000,1.205511
6,dry-climates,3,16.000000,522,sdsa_svc,4,6,0.903846,1.656354
7,dry-climates,3,16.000000,522,sdsa_svc,4,7,0.846154,1.250132
8,dry-climates,3,16.000000,522,sdsa_svc,4,8,0.903846,1.655001
9,dry-climates,3,16.000000,522,sdsa_svc,4,9,0.923077,1.479011
0,dry-climates,3,16.000000,522,sdsa_svc,5,0,0.981132,1.036293
1,dry-climates,3,16.000000,522,sdsa_svc,5,1,0.962264,1.189160
2,dry-climates,3,16.000000,522,sdsa_svc,5,2,0.903846,1.207505
3,dry-climates,3,16.000000,522,sdsa_svc,5,3,0.865385,1.773787
4,dry-climates,3,16.000000,522,sdsa_svc,5,4,0.980769,1.829469
5,dry-climates,3,16.000000,522,sdsa_svc,5,5,0.903846,1.754265
6,dry-climates,3,16.000000,522,sdsa_svc,5,6,0.865385,1.174217
7,dry-climates,3,16.000000,522,sdsa_svc,5,7,0.942308,1.568710
8,dry-climates,3,16.000000,522,sdsa_svc,5,8,0.980769,1.779058
9,dry-climates,3,16.000000,522,sdsa_svc,5,9,0.903846,1.326532
0,dry-climates,3,16.000000,522,sdsa_svc,6,0,0.943396,1.700242
1,dry-climates,3,16.000000,522,sdsa_svc,6,1,0.962264,1.612630
2,dry-climates,3,16.000000,522,sdsa_svc,6,2,0.903846,1.750734
3,dry-climates,3,16.000000,522,sdsa_svc,6,3,0.942308,1.215948
4,dry-climates,3,16.000000,522,sdsa_svc,6,4,0.923077,0.965606
5,dry-climates,3,16.000000,522,sdsa_svc,6,5,0.942308,1.427126
6,dry-climates,3,16.000000,522,sdsa_svc,6,6,0.923077,1.186458
7,dry-climates,3,16.000000,522,sdsa_svc,6,7,0.903846,1.312812
8,dry-climates,3,16.000000,522,sdsa_svc,6,8,0.923077,1.803405
9,dry-climates,3,16.000000,522,sdsa_svc,6,9,0.903846,1.554476
0,dry-climates,3,16.000000,522,sdsa_svc,7,0,0.886792,1.690259
1,dry-climates,3,16.000000,522,sdsa_svc,7,1,0.981132,1.753612
2,dry-climates,3,16.000000,522,sdsa_svc,7,2,0.961538,1.176235
3,dry-climates,3,16.000000,522,sdsa_svc,7,3,0.903846,1.138356
4,dry-climates,3,16.000000,522,sdsa_svc,7,4,0.903846,1.004461
5,dry-climates,3,16.000000,522,sdsa_svc,7,5,0.980769,1.175141
6,dry-climates,3,16.000000,522,sdsa_svc,7,6,0.865385,1.635588
7,dry-climates,3,16.000000,522,sdsa_svc,7,7,0.942308,1.482723
8,dry-climates,3,16.000000,522,sdsa_svc,7,8,0.961538,1.212333
9,dry-climates,3,16.000000,522,sdsa_svc,7,9,0.961538,1.048824
0,dry-climates,3,16.000000,522,sdsa_svc,8,0,0.886792,1.108063
1,dry-climates,3,16.000000,522,sdsa_svc,8,1,0.962264,1.188137
